Student_ID,Netid,Course,Class_Standing,Major,Gender,URM_Status,First_Gen_Status,GPA,ACT_SAT_Math_Percentile,AP_Calculus_AB,AP_Calculus_BC,AP_Physics_EM,AP_Physics_Mech,PreScores,PostScores,Assessment,Semester,Sequence,Course_Content,Instruction,IntendedMajor,Class_ID
3814346,sc2299,P2213,Junior,OREN-BS,M,Majority,FirstGen,2.977,98.0,Well,NotTaken,NotTaken,NotTaken,16.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4275058,rhy26,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.067,95.0,Well,NotTaken,NotTaken,Poor,12.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3629905,wdj24,P2213,Senior,CHEM-AB,M,Majority,ContGen,3.51,96.0,NotTaken,NotTaken,NotTaken,NotTaken,13.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4155608,vek9,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.397,99.0,Well,Well,NotTaken,Poor,14.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4403144,jep355,P2213,Sophomore,ENVE-BS,F,Majority,ContGen,2.129,92.0,Well,NotTaken,NotTaken,NotTaken,10.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3884594,tjf59,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,2.157,97.0,Poor,NotTaken,NotTaken,NotTaken,12.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3398311,sb2469,P2213,Sophomore,BEEEN-BS,M,Majority,FirstGen,3.106,98.0,Well,Well,NotTaken,NotTaken,8.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3788027,am2244,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.726,97.0,NotTaken,NotTaken,NotTaken,NotTaken,23.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3984340,zfa5,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.013,96.0,Well,Well,NotTaken,NotTaken,11.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3401545,maa295,P2213,Sophomore,ENVEN-BS,F,URM,ContGen,2.727,93.0,Well,NotTaken,Poor,Poor,15.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4105935,jtc284,P2213,Sophomore,ENVEN-BS,M,Majority,FirstGen,3.65,95.0,Well,NotTaken,NotTaken,NotTaken,21.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3720354,aba66,P2213,Junior,OREN-BS,M,URM,ContGen,3.443,97.0,NotTaken,NotTaken,NotTaken,NotTaken,15.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3790793,jck249,P2213,Sophomore,UNDECLR-AB,M,URM,FirstGen,2.922,88.0,NotTaken,NotTaken,NotTaken,NotTaken,15.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4115117,sh779,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.945,99.0,Well,Well,Poor,Well,9.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3789400,cam476,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.996,93.0,Well,Well,Poor,Poor,14.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4115981,dt356,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,3.475,100.0,Well,NotTaken,NotTaken,NotTaken,14.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3924274,jea86,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.209,97.0,Well,Well,NotTaken,NotTaken,13.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4119317,lr452,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.805,98.0,Well,Well,Poor,Poor,15.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3775018,css266,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.956,100.0,Well,NotTaken,NotTaken,NotTaken,13.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3794486,pmg74,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.628,96.0,Well,Well,NotTaken,NotTaken,18.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4412629,hkw26,P2213,Sophomore,ESS-BS,F,Majority,ContGen,2.757,98.0,Well,NotTaken,NotTaken,NotTaken,2.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
2892668,mny6,P2213,Senior,IMJR-BS,F,Majority,ContGen,2.391,98.0,Well,NotTaken,NotTaken,NotTaken,19.0,,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3621162,sh792,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.195,100.0,Well,Well,NotTaken,Poor,,14.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3806595,fmr32,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.787,96.0,Well,NotTaken,NotTaken,NotTaken,,10.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4113767,mz353,P2213,Sophomore,SESAG-BS,M,Majority,ContGen,2.902,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,5.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4351509,ag757,P2213,Sophomore,ENVEN-BS,F,Majority,ContGen,4.038,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,24.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4312622,zmb9,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.477,96.0,Well,Well,NotTaken,NotTaken,,18.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4108503,ab986,P2213,Sophomore,BEEAG-BS,M,Majority,ContGen,3.812,99.0,Well,Well,NotTaken,NotTaken,,25.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4083245,jvg28,P2213,Sophomore,UNAFFIL-BS,M,URM,FirstGen,2.931,99.0,Well,Well,NotTaken,Poor,,14.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4021826,ams698,P2213,Junior,SESAG-BS,M,Majority,ContGen,3.007,99.0,Well,Well,NotTaken,NotTaken,,10.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3782500,as2968,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.986,89.0,NotTaken,NotTaken,NotTaken,NotTaken,,21.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4043464,cs968,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.223,96.0,Poor,Poor,Poor,Poor,,18.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3694810,eal87,P2213,Junior,CSCN-BS,M,Majority,ContGen,4.125,98.0,Well,Well,NotTaken,NotTaken,,22.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3817373,zj35,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.73,99.0,Well,Well,NotTaken,NotTaken,,18.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4103533,hl677,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.207,99.0,Well,NotTaken,NotTaken,NotTaken,,15.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3783795,tr296,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,3.409,97.0,Well,Poor,NotTaken,NotTaken,,20.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4118468,cjs362,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.831,98.0,Well,NotTaken,NotTaken,NotTaken,,24.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4169688,szk4,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,2.948,98.0,Well,Well,NotTaken,Poor,,21.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4399176,bio4,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.413,91.0,NotTaken,NotTaken,NotTaken,NotTaken,,12.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4095728,jm2432,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.623,98.0,Well,Well,NotTaken,NotTaken,,12.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4362861,coe7,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,3.156,89.0,NotTaken,NotTaken,NotTaken,NotTaken,,10.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4369567,sf373,P2213,Sophomore,CSCN-BS,F,Majority,FirstGen,3.519,97.0,Well,NotTaken,NotTaken,NotTaken,,20.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
3788361,idm24,P2213,Sophomore,BEEAG-BS,M,URM,ContGen,2.53,93.0,NotTaken,NotTaken,NotTaken,NotTaken,,29.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4101424,hxc2,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.002,98.0,Well,NotTaken,NotTaken,NotTaken,,3.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4147967,ecc224,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.298,98.0,Well,Well,NotTaken,Poor,,22.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4528601,wl473,P2213,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.094,99.0,Well,Well,Poor,Well,,21.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4163522,jds462,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.76,96.0,Well,Well,NotTaken,NotTaken,,2.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4382035,ann27,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.676,99.0,Well,Well,NotTaken,NotTaken,,9.0,CSEM,FA,Engineering,EM,Old,,2017FA-2213
4523887,mx57,P2213,Sophomore,"CSCN-AB, MATH-AB",M,Majority,ContGen,4.15,100.0,Well,Well,NotTaken,NotTaken,23.0,29.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4439673,mc2249,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.372,98.0,Well,Well,NotTaken,NotTaken,13.0,27.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4453428,arm293,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.948,94.0,Well,NotTaken,NotTaken,NotTaken,5.0,12.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4535282,els293,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.298,99.0,Well,NotTaken,NotTaken,NotTaken,8.0,19.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4473498,eyc45,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,4,100.0,Well,NotTaken,NotTaken,NotTaken,16.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4760806,aj369,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.802,100.0,NotTaken,NotTaken,NotTaken,NotTaken,12.0,22.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3744549,rkr45,P2213,Senior,CSCN-BS,F,Majority,ContGen,2.712,99.0,NotTaken,NotTaken,NotTaken,NotTaken,5.0,12.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4231495,vmm52,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.685,98.0,Poor,NotTaken,Poor,Poor,13.0,16.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4528828,skm226,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.828,100.0,Well,NotTaken,NotTaken,NotTaken,20.0,8.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4549574,kah279,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.72,99.0,Well,Poor,Poor,Well,19.0,27.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4497353,ikd7,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.328,98.0,Well,Well,NotTaken,Well,16.0,23.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4566998,msm296,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.47,99.0,NotTaken,NotTaken,NotTaken,NotTaken,16.0,23.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4815553,amb543,P2213,Sophomore,ENVEN-BS,M,URM,ContGen,2.952,95.0,Well,NotTaken,NotTaken,NotTaken,17.0,21.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3930376,me363,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.313,98.0,Well,Well,NotTaken,Poor,13.0,11.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4536853,ev238,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.755,99.0,Well,NotTaken,NotTaken,NotTaken,5.0,23.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4120899,smp339,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,4.1,99.0,Well,Well,NotTaken,NotTaken,17.0,26.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4818235,vs344,P2213,Sophomore,ENVEN-BS,F,Majority,ContGen,3.447,100.0,NotTaken,NotTaken,NotTaken,NotTaken,10.0,20.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4445087,scl222,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,4.046,98.0,NotTaken,NotTaken,NotTaken,NotTaken,14.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4250850,blv9,P2213,Sophomore,UNAFFIL-BS,F,URM,FirstGen,3.083,96.0,NotTaken,NotTaken,NotTaken,NotTaken,5.0,17.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3825186,dev37,P2213,Sophomore,BEEAG-BS,M,Majority,ContGen,3.421,96.0,NotTaken,NotTaken,NotTaken,NotTaken,6.0,12.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4460326,vac57,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.388,98.0,Well,Well,NotTaken,NotTaken,16.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4460420,mps277,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,4.055,100.0,Well,Well,NotTaken,NotTaken,14.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4817301,kvz3,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,3.724,99.0,NotTaken,NotTaken,NotTaken,NotTaken,16.0,17.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4047816,wwd23,P2213,Sophomore,ENVEN-BS,F,Majority,ContGen,3.181,99.0,Well,NotTaken,NotTaken,NotTaken,12.0,14.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3641274,ek524,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.54,99.0,Well,NotTaken,NotTaken,NotTaken,14.0,23.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4659909,as2643,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.278,99.0,Well,Well,NotTaken,NotTaken,4.0,22.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4465421,tkb42,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.082,97.0,Well,Well,NotTaken,NotTaken,5.0,4.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4458373,dpm263,P2213,Sophomore,MENG-BS,M,Majority,ContGen,3.967,99.0,Well,Well,NotTaken,NotTaken,26.0,31.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4844920,akk83,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.255,94.0,NotTaken,NotTaken,NotTaken,NotTaken,9.0,17.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4574234,pwl45,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.102,99.0,NotTaken,NotTaken,NotTaken,NotTaken,24.0,23.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4233417,akk72,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.082,94.0,NotTaken,NotTaken,NotTaken,NotTaken,9.0,20.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4441050,kms375,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.641,99.0,NotTaken,NotTaken,NotTaken,NotTaken,13.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4639780,ar734,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.552,99.0,NotTaken,NotTaken,NotTaken,NotTaken,13.0,16.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4844568,jl3524,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.814,100.0,Well,Well,NotTaken,NotTaken,16.0,27.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4373423,egs66,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.358,99.0,Well,Well,NotTaken,Well,8.0,0.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4467994,eja73,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.453,98.0,Well,Well,NotTaken,NotTaken,3.0,20.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4237598,vg225,P2213,Sophomore,ENVEN-BS,F,URM,ContGen,3.298,99.0,Well,NotTaken,NotTaken,NotTaken,9.0,18.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4505671,fjm76,P2213,Sophomore,UNDECLR-AB,M,URM,FirstGen,3.342,93.0,Poor,NotTaken,NotTaken,NotTaken,12.0,15.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4464307,dmm385,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,4.129,99.0,Well,NotTaken,NotTaken,NotTaken,21.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4528672,vdp8,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.229,100.0,Well,Well,Poor,Well,17.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4002999,aec274,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.288,99.0,Well,NotTaken,NotTaken,NotTaken,8.0,14.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4493944,kb575,P2213,Sophomore,UNAFFIL-BS,F,URM,FirstGen,2.471,95.0,Well,Well,Poor,Poor,5.0,14.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4760865,cel243,P2213,Fresh,UNAFFIL-BS,F,Majority,ContGen,4.229,99.0,Well,Well,NotTaken,Well,15.0,26.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4475233,ldm88,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,4.082,99.0,Well,Well,NotTaken,NotTaken,22.0,30.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4249711,slw262,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,3.392,98.0,NotTaken,NotTaken,NotTaken,Poor,7.0,12.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4560374,ms3236,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,3.758,99.0,Well,Well,Poor,Poor,4.0,21.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4808156,tz66,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,4.182,99.0,NotTaken,NotTaken,NotTaken,NotTaken,19.0,27.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4426501,aaf68,P2213,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.453,99.0,Well,Well,Poor,Well,22.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3985887,jjp233,P2213,Junior,OREN-BS,M,Majority,ContGen,3.26,100.0,Well,Well,NotTaken,NotTaken,16.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4439208,djb326,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.978,99.0,Well,NotTaken,NotTaken,Well,14.0,26.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4476327,lt392,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.182,99.0,Poor,Poor,NotTaken,NotTaken,8.0,0.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4761006,jhb332,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.87,99.0,Well,Well,Poor,Well,20.0,20.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4047246,edv8,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.471,99.0,NotTaken,NotTaken,NotTaken,NotTaken,13.0,19.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4531630,prp59,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.433,98.0,Well,Well,NotTaken,NotTaken,8.0,11.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4656127,cmn83,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.674,99.0,Well,Well,Poor,Poor,16.0,22.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4476619,ryw23,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.323,99.0,Well,Well,NotTaken,NotTaken,12.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4533049,sr694,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,3.47,98.0,Well,Well,NotTaken,NotTaken,17.0,23.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4528861,ram543,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.089,96.0,Well,Well,NotTaken,NotTaken,20.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4386157,eas397,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.939,99.0,Well,Well,NotTaken,NotTaken,13.0,22.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4523846,rwl225,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.522,99.0,Well,Well,Poor,Well,13.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4527319,cjl276,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.372,100.0,NotTaken,NotTaken,NotTaken,NotTaken,13.0,13.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4544598,slc282,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.939,97.0,Well,Well,Poor,Poor,14.0,12.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4655145,nai8,P2213,Fresh,UNAFFIL-BS,M,Majority,FirstGen,3.671,99.0,Well,Well,Poor,Well,21.0,28.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3804756,jh2342,P2213,Senior,BEEAG-BS,M,Majority,FirstGen,3.041,99.0,NotTaken,NotTaken,NotTaken,NotTaken,14.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4465080,ar836,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.974,97.0,Poor,Poor,NotTaken,NotTaken,11.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4681493,yo76,P2213,Fresh,UNAFFIL-BS,M,Majority,ContGen,4.183,99.0,Well,Well,Poor,Well,17.0,24.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4523632,gsb78,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.87,99.0,Well,Well,NotTaken,NotTaken,7.0,18.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4237848,lf349,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.553,99.0,Well,Well,NotTaken,NotTaken,10.0,8.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3970081,cb678,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.57,98.0,Well,NotTaken,NotTaken,Well,13.0,21.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4201617,gjz5,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.135,99.0,Well,Well,NotTaken,Poor,13.0,15.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4098052,dzy4,P2213,Junior,CSCN-BS,M,Majority,ContGen,3.719,100.0,Well,Well,NotTaken,NotTaken,10.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4684625,sdc79,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.451,95.0,Well,Well,Poor,Poor,14.0,20.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4554057,qjl3,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,3.738,99.0,Well,Well,NotTaken,NotTaken,11.0,18.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4490207,alz9,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.866,99.0,NotTaken,NotTaken,NotTaken,NotTaken,8.0,28.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4761138,mfe28,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.212,95.0,NotTaken,NotTaken,NotTaken,NotTaken,14.0,22.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4818393,ml922,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,4.166,99.0,NotTaken,NotTaken,NotTaken,NotTaken,23.0,30.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4476993,kz265,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,3.779,99.0,Well,Well,Poor,Well,21.0,26.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4847427,sv362,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.204,99.0,Well,Well,NotTaken,NotTaken,11.0,10.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4539897,na357,P2213,Sophomore,FOOD-BS,F,Majority,ContGen,4.167,98.0,Well,NotTaken,NotTaken,NotTaken,11.0,29.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3852231,ecm99,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.933,92.0,NotTaken,NotTaken,NotTaken,NotTaken,6.0,10.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4384495,rs872,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.823,99.0,Well,Well,NotTaken,Well,18.0,19.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4109848,smk373,P2213,Sophomore,BEEAG-BS,M,URM,ContGen,3.479,96.0,Well,Well,NotTaken,Well,19.0,31.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
3590737,dis52,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.636,99.0,Well,NotTaken,NotTaken,NotTaken,14.0,26.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4844410,kl866,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.434,99.0,NotTaken,NotTaken,NotTaken,NotTaken,9.0,15.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4850381,sjc339,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.176,99.0,Well,Well,NotTaken,NotTaken,8.0,21.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4528354,ezl5,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.053,98.0,Well,Well,NotTaken,Poor,11.0,5.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4404420,sn458,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.286,98.0,Well,Well,NotTaken,NotTaken,11.0,29.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4519538,kjc244,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.988,99.0,Well,Well,Poor,Poor,14.0,25.0,CSEM,FA,Engineering,EM,Old,,2018FA-2213
